"Set","Soil_Organic_Carbon_kg_m2","Type"
984,4.43024406316819,"MIMICS"
1,6.29384672025049,"Millennial"
2,6.41009389729419,"Millennial"
3,4.81240401959887,"Millennial"
4,5.25601777729668,"Millennial"
5,5.82286648428223,"Millennial"
6,5.0147289413491,"Millennial"
7,5.73213284364173,"Millennial"
8,6.28747541530887,"Millennial"
9,6.70908609992791,"Millennial"
10,5.61978866552312,"Millennial"
11,6.47213158917272,"Millennial"
12,6.08553463781901,"Millennial"
13,6.34585698118258,"Millennial"
14,6.09613435370049,"Millennial"
15,6.63709164340084,"Millennial"
16,6.47225921935264,"Millennial"
17,6.0855753283369,"Millennial"
18,6.28136088038574,"Millennial"
19,5.55960971883998,"Millennial"
20,5.09846782735272,"Millennial"
21,3.30921254990299,"Millennial"
22,5.0336847699206,"Millennial"
26,6.5317693128142,"Millennial"
27,7.18612802612946,"Millennial"
28,5.95146943358364,"Millennial"
30,6.33735694078253,"Millennial"
31,7.04315174317564,"Millennial"
32,7.3039514042635,"Millennial"
33,6.0975303217051,"Millennial"
34,7.32598573473982,"Millennial"
35,6.31653069039702,"Millennial"
36,5.88048783311864,"Millennial"
37,6.82476849101934,"Millennial"
38,6.82890962433763,"Millennial"
39,5.64996258102794,"Millennial"
40,1.47403548170289,"Millennial"
41,3.99998517623225,"Millennial"
42,2.596222557717,"Millennial"
43,6.24570730469187,"Millennial"
44,5.7859141251522,"Millennial"
45,4.41169600912119,"Millennial"
46,3.15255327908569,"Millennial"
47,2.09839978349033,"Millennial"
48,6.66129610845783,"Millennial"
49,3.74795614186047,"Millennial"
50,8.1138227283998,"Millennial"
51,0.97071586714463,"Millennial"
54,5.29237372328338,"Millennial"
55,4.82839397859904,"Millennial"
60,3.59424631985066,"Millennial"
63,5.92911206360904,"Millennial"
66,5.80831829366528,"Millennial"
77,5.30101348261872,"Millennial"
84,5.10423244519617,"Millennial"
91,4.13501288432664,"Millennial"
102,5.75989035424115,"Millennial"
110,4.64014661060638,"Millennial"
118,4.7034318281649,"Millennial"
121,4.84571002384242,"Millennial"
146,6.60927026220676,"Millennial"
150,5.46433959321631,"Millennial"
159,6.32225921931437,"Millennial"
166,5.08234932627835,"Millennial"
193,7.34813861824546,"Millennial"
194,7.3818214988963,"Millennial"
195,7.35982576429769,"Millennial"
196,7.33394385946985,"Millennial"
197,7.18586307856109,"Millennial"
198,7.4564661161187,"Millennial"
199,7.15139882790625,"Millennial"
200,7.11725712397881,"Millennial"
201,7.16911415336799,"Millennial"
202,7.28626623417206,"Millennial"
203,6.6911975724703,"Millennial"
204,6.98777893924205,"Millennial"
205,6.9839330532625,"Millennial"
206,6.86184627347068,"Millennial"
207,7.2831718397595,"Millennial"
208,6.99269475234427,"Millennial"
209,6.94697440795407,"Millennial"
210,6.95171600311978,"Millennial"
211,7.08067829879232,"Millennial"
212,6.89638686006309,"Millennial"
213,6.97481218247793,"Millennial"
216,7.1003613476773,"Millennial"
217,7.29134451724924,"Millennial"
218,6.76638733860158,"Millennial"
219,6.15304509385579,"Millennial"
220,6.81607107302222,"Millennial"
221,6.92748531994511,"Millennial"
222,6.56525607998817,"Millennial"
223,7.07607541801405,"Millennial"
224,7.00493269647618,"Millennial"
225,6.7505509541104,"Millennial"
226,6.81609651914002,"Millennial"
227,6.2807986818478,"Millennial"
228,6.17633580873173,"Millennial"
229,6.82676379723102,"Millennial"
230,6.3385616889631,"Millennial"
231,7.01625309150873,"Millennial"
232,6.87103199859453,"Millennial"
233,6.88092724881632,"Millennial"
234,7.02071852227947,"Millennial"
235,6.97502577076132,"Millennial"
236,7.19428855622288,"Millennial"
237,7.06444335602904,"Millennial"
238,7.02543682690345,"Millennial"
239,7.05572493931269,"Millennial"
241,5.31096539862144,"Millennial"
242,5.39310422512701,"Millennial"
243,5.18478329385191,"Millennial"
244,5.41681851006039,"Millennial"
245,5.31886876149806,"Millennial"
246,5.80921949565893,"Millennial"
247,3.9027936186493,"Millennial"
249,5.40440414177613,"Millennial"
250,4.98612835249686,"Millennial"
251,4.50170740634379,"Millennial"
253,5.81082278416952,"Millennial"
254,5.55881643252321,"Millennial"
255,5.60229476820925,"Millennial"
257,5.41111996653827,"Millennial"
258,5.18473178471613,"Millennial"
259,5.44729855116202,"Millennial"
260,5.50823951383519,"Millennial"
261,5.06793548480801,"Millennial"
262,6.09674587829884,"Millennial"
263,6.08430574053016,"Millennial"
264,6.31045649377718,"Millennial"
265,5.42783317527075,"Millennial"
266,6.55604630568039,"Millennial"
267,5.65506412987768,"Millennial"
268,5.46538954264353,"Millennial"
269,5.33034791325659,"Millennial"
270,5.42884653910683,"Millennial"
271,5.47522460161043,"Millennial"
273,5.47208337203653,"Millennial"
274,4.86262172855274,"Millennial"
275,5.88028647050714,"Millennial"
276,5.77370872186567,"Millennial"
278,5.20744706946637,"Millennial"
283,2.88707266838413,"Millennial"
286,3.44098985521967,"Millennial"
287,3.60075876991803,"Millennial"
288,3.57049536078034,"Millennial"
289,3.30226389597788,"Millennial"
290,4.07576506705763,"Millennial"
291,2.88192193394704,"Millennial"
292,4.23318848770506,"Millennial"
293,3.53313169238247,"Millennial"
294,4.17084623139179,"Millennial"
295,3.02137241292758,"Millennial"
296,1.81559772430876,"Millennial"
297,4.25505623263242,"Millennial"
298,3.11934180385069,"Millennial"
299,3.49446471348749,"Millennial"
300,2.01066159361681,"Millennial"
301,2.38992655088671,"Millennial"
302,3.01395354258095,"Millennial"
303,2.94260701787739,"Millennial"
306,4.02023725910744,"Millennial"
309,2.97476060055833,"Millennial"
310,3.05287100181475,"Millennial"
311,2.67951869457342,"Millennial"
319,2.18546372193784,"Millennial"
320,2.75763292723458,"Millennial"
321,3.29644463949558,"Millennial"
322,3.5270560725957,"Millennial"
323,3.18378257656993,"Millennial"
324,2.85251449785496,"Millennial"
325,3.34788162936781,"Millennial"
326,3.31079386335473,"Millennial"
327,3.1203031057792,"Millennial"
328,3.27075555179895,"Millennial"
329,3.02698158391783,"Millennial"
330,3.18077832447828,"Millennial"
331,2.39669276071414,"Millennial"
332,2.62671114702432,"Millennial"
333,3.00081308918517,"Millennial"
334,4.34559036890947,"Millennial"
335,2.05785714007696,"Millennial"
336,6.04887802828332,"Millennial"
338,6.57658563433009,"Millennial"
339,5.67988558912203,"Millennial"
340,5.41434286803258,"Millennial"
341,5.41267232025814,"Millennial"
342,5.34834605951706,"Millennial"
343,5.08872416850645,"Millennial"
344,4.64345486527661,"Millennial"
345,4.78451813633288,"Millennial"
346,4.84135342341887,"Millennial"
347,5.07032038584211,"Millennial"
348,4.29280216377095,"Millennial"
349,4.92085460697609,"Millennial"
350,4.14793091994229,"Millennial"
351,4.97680578464829,"Millennial"
352,5.48953986265256,"Millennial"
353,5.06406816011975,"Millennial"
354,4.75162024238378,"Millennial"
355,5.66916844900592,"Millennial"
356,5.73288844162442,"Millennial"
357,4.98165694881818,"Millennial"
358,5.53066446520442,"Millennial"
359,5.65415416053594,"Millennial"
360,5.11000226586605,"Millennial"
361,5.13843417243978,"Millennial"
362,5.57419808718611,"Millennial"
363,5.06497343683122,"Millennial"
364,4.69800798967345,"Millennial"
365,5.29275553354609,"Millennial"
366,4.39505129578684,"Millennial"
367,4.86815034752747,"Millennial"
368,4.56399686744981,"Millennial"
369,4.68276174361343,"Millennial"
370,5.32786441500135,"Millennial"
371,4.60625130287165,"Millennial"
372,4.6366084989086,"Millennial"
373,5.38196528493449,"Millennial"
374,5.4184706126029,"Millennial"
375,4.93789751095993,"Millennial"
376,5.36327679753051,"Millennial"
377,5.39489617093603,"Millennial"
378,5.41794509269675,"Millennial"
379,4.78837358236256,"Millennial"
380,4.97847935237601,"Millennial"
381,4.76387280747319,"Millennial"
382,3.90333030930305,"Millennial"
383,5.17738821571208,"Millennial"
384,4.9184233604785,"Millennial"
386,5.42436889595228,"Millennial"
387,5.44512235732307,"Millennial"
388,5.53563053996009,"Millennial"
389,5.28592602902714,"Millennial"
390,5.13128409145792,"Millennial"
391,4.93130716064456,"Millennial"
392,4.88228749718459,"Millennial"
393,4.39491756982183,"Millennial"
394,4.83749121736778,"Millennial"
395,4.69816552880941,"Millennial"
396,5.2756025851028,"Millennial"
397,5.2629011210918,"Millennial"
398,3.80655497873461,"Millennial"
399,2.17541793740946,"Millennial"
400,2.26041702014448,"Millennial"
401,2.23926479155076,"Millennial"
402,2.87553210939645,"Millennial"
403,2.39171876692216,"Millennial"
404,3.51959350164696,"Millennial"
405,3.1459099235416,"Millennial"
406,7.20201402887567,"Millennial"
407,7.57573682066759,"Millennial"
408,7.70420862233464,"Millennial"
409,8.00775517586676,"Millennial"
410,7.15966200658924,"Millennial"
411,6.69651050134128,"Millennial"
412,8.38835478011735,"Millennial"
413,7.72179941018855,"Millennial"
415,10.4137069488352,"Millennial"
417,10.3534711749734,"Millennial"
418,11.0983578278508,"Millennial"
419,9.82759434858404,"Millennial"
420,8.8304628708602,"Millennial"
421,9.19492819673134,"Millennial"
422,9.10577709584039,"Millennial"
423,9.27282671058708,"Millennial"
424,8.93092190661699,"Millennial"
425,9.05574995813261,"Millennial"
426,9.00093194470347,"Millennial"
427,8.84459839915872,"Millennial"
429,9.41886130300288,"Millennial"
430,8.80950009390584,"Millennial"
431,8.97562323166336,"Millennial"
432,9.65981764733775,"Millennial"
433,9.30509580536087,"Millennial"
434,9.38750672223905,"Millennial"
435,8.53477638599402,"Millennial"
436,8.31747242802206,"Millennial"
437,9.33079536647021,"Millennial"
439,8.29371687384128,"Millennial"
440,8.2038321112805,"Millennial"
441,9.61936632130417,"Millennial"
442,8.29019478090996,"Millennial"
443,9.19578763749009,"Millennial"
444,7.8550065084781,"Millennial"
445,7.85448555121542,"Millennial"
446,8.19212455167732,"Millennial"
447,8.26191641851743,"Millennial"
448,7.95968402015928,"Millennial"
449,7.09822505479834,"Millennial"
450,7.75551858849299,"Millennial"
451,7.9152418431079,"Millennial"
452,8.9870933379257,"Millennial"
454,8.62963057652195,"Millennial"
455,8.05160723879106,"Millennial"
456,8.12633770393224,"Millennial"
457,7.81652958160175,"Millennial"
458,8.36793440958242,"Millennial"
460,8.49831303552414,"Millennial"
461,3.29067712893964,"Millennial"
462,3.92437012296536,"Millennial"
463,3.89771550517969,"Millennial"
464,3.80523782943308,"Millennial"
465,3.11390010241996,"Millennial"
466,4.26800758831931,"Millennial"
467,4.8044134757874,"Millennial"
468,4.78154080608413,"Millennial"
469,4.50351123633953,"Millennial"
470,4.51622074241293,"Millennial"
472,4.8976536703192,"Millennial"
473,3.88888225105759,"Millennial"
474,4.4719918477282,"Millennial"
475,4.03374034884476,"Millennial"
476,4.66377530029673,"Millennial"
477,4.48973684693524,"Millennial"
478,3.72527496227195,"Millennial"
479,4.39286088862513,"Millennial"
480,5.13589639007251,"Millennial"
481,4.77860667902534,"Millennial"
482,3.84469225099428,"Millennial"
483,3.54038868209367,"Millennial"
484,3.85455332489167,"Millennial"
485,4.15347988601243,"Millennial"
486,3.69522735320499,"Millennial"
487,4.18589497020852,"Millennial"
488,4.50577678377258,"Millennial"
489,4.15522609632198,"Millennial"
490,3.56787337727556,"Millennial"
492,4.76726419799255,"Millennial"
493,4.62930855011944,"Millennial"
494,4.33325350184651,"Millennial"
495,4.94932838109003,"Millennial"
496,4.35445591445104,"Millennial"
497,4.0692945981547,"Millennial"
498,4.04809472797851,"Millennial"
499,3.674114012331,"Millennial"
500,3.65392409825382,"Millennial"
501,3.38102400080334,"Millennial"
502,3.62018607645828,"Millennial"
503,3.68726346333485,"Millennial"
504,5.03307950321707,"Millennial"
505,4.15764745555865,"Millennial"
506,9.38563224498441,"Millennial"
507,9.23149369574551,"Millennial"
508,8.25200029441169,"Millennial"
509,9.68767521933488,"Millennial"
510,9.60926595726127,"Millennial"
511,7.74879033039445,"Millennial"
512,8.82233539739605,"Millennial"
513,9.43691281597753,"Millennial"
514,9.7577167101049,"Millennial"
515,9.42771386846399,"Millennial"
516,8.974747262539,"Millennial"
517,9.16906349413491,"Millennial"
518,9.96433189166861,"Millennial"
519,8.10643495310042,"Millennial"
520,9.4330584059857,"Millennial"
521,10.6940067128545,"Millennial"
522,10.4170388966516,"Millennial"
523,12.0976535333227,"Millennial"
524,9.80350740756144,"Millennial"
525,9.40746174959652,"Millennial"
526,9.7362677496793,"Millennial"
527,9.99234749850279,"Millennial"
528,8.59750665564771,"Millennial"
529,8.11092519900279,"Millennial"
531,9.76110110728547,"Millennial"
532,10.6229868621958,"Millennial"
533,9.73708689262153,"Millennial"
536,10.4465334311443,"Millennial"
537,10.4621261978731,"Millennial"
538,10.7187846816363,"Millennial"
545,10.8616535990404,"Millennial"
546,12.9046675558659,"Millennial"
548,12.3424648667351,"Millennial"
549,9.37121463476928,"Millennial"
550,9.4781281729168,"Millennial"
551,9.46493078404672,"Millennial"
552,8.58728289409008,"Millennial"
553,7.25628326637608,"Millennial"
554,9.20755189058569,"Millennial"
555,9.42702444490919,"Millennial"
556,8.73427019927251,"Millennial"
557,9.05197327940525,"Millennial"
558,12.0782963806645,"Millennial"
559,10.2999828118516,"Millennial"
560,5.24199789976999,"Millennial"
561,4.38539852241378,"Millennial"
562,5.04675372112364,"Millennial"
563,5.65343676068733,"Millennial"
564,4.15308390937664,"Millennial"
565,5.4310706326345,"Millennial"
566,5.34571196038725,"Millennial"
568,3.87335142648305,"Millennial"
569,3.6492144900804,"Millennial"
570,4.5294213886881,"Millennial"
571,3.86812644289576,"Millennial"
572,4.42904775318891,"Millennial"
573,8.86445761294284,"Millennial"
574,8.81502470483493,"Millennial"
575,11.5603319258331,"Millennial"
576,9.50547385747,"Millennial"
577,9.72271978606591,"Millennial"
578,3.97101651803964,"Millennial"
579,3.39842717179489,"Millennial"
582,3.54516002174587,"Millennial"
583,3.6609669937181,"Millennial"
585,6.13748318856378,"Millennial"
587,5.3228638062446,"Millennial"
588,6.46852445220552,"Millennial"
589,6.15327212297265,"Millennial"
590,5.47445670529103,"Millennial"
591,6.62826729924918,"Millennial"
592,6.54613659122661,"Millennial"
593,7.6415644417021,"Millennial"
594,8.03854661774396,"Millennial"
595,7.88985930340559,"Millennial"
596,7.4210972953404,"Millennial"
597,7.33089690731284,"Millennial"
598,7.66272905479216,"Millennial"
599,7.51443789663637,"Millennial"
600,7.44692172511883,"Millennial"
601,7.66602948024212,"Millennial"
602,7.69387151985011,"Millennial"
603,7.42001608609415,"Millennial"
604,8.01046798278571,"Millennial"
605,7.66975800280205,"Millennial"
607,7.68249933723681,"Millennial"
608,8.41432939619551,"Millennial"
609,7.56459307341668,"Millennial"
610,7.62320425685542,"Millennial"
611,8.66220564077732,"Millennial"
612,9.76611634103615,"Millennial"
613,7.71274330309929,"Millennial"
614,7.98821511148946,"Millennial"
615,7.880438212543,"Millennial"
616,7.54059718045165,"Millennial"
617,7.70200990035762,"Millennial"
618,7.11594554570106,"Millennial"
619,7.62217148767772,"Millennial"
620,7.35413165188885,"Millennial"
621,8.324228318722,"Millennial"
622,7.43750061896452,"Millennial"
623,7.64344094215495,"Millennial"
624,7.09679163779004,"Millennial"
625,8.63196319523067,"Millennial"
626,8.57221941911111,"Millennial"
627,8.03101044231003,"Millennial"
628,6.63269352808473,"Millennial"
630,7.55279700349669,"Millennial"
632,7.8248394324915,"Millennial"
633,7.84493434663789,"Millennial"
634,7.59735337104764,"Millennial"
635,8.12053102626681,"Millennial"
636,7.67728928455388,"Millennial"
637,7.43367721066413,"Millennial"
638,7.80446629414073,"Millennial"
639,7.77787721015264,"Millennial"
640,7.59245845648045,"Millennial"
643,8.74017407743441,"Millennial"
644,8.16771950541132,"Millennial"
645,8.17884627849894,"Millennial"
646,7.63915461420052,"Millennial"
648,7.49321891994822,"Millennial"
650,7.6603546342466,"Millennial"
651,7.84720794200551,"Millennial"
652,7.95304104477739,"Millennial"
653,7.22057585637874,"Millennial"
654,7.53919883142904,"Millennial"
655,7.24084528659062,"Millennial"
656,7.42041827692229,"Millennial"
657,6.99060813191455,"Millennial"
658,7.82595698076956,"Millennial"
659,7.68315432061412,"Millennial"
660,7.5896450897466,"Millennial"
662,6.90504710280057,"Millennial"
667,8.15171259626862,"Millennial"
668,7.93460413140379,"Millennial"
669,7.85352498243234,"Millennial"
671,7.20752748115349,"Millennial"
672,6.98424966237599,"Millennial"
673,6.44722944922919,"Millennial"
674,7.10874410556974,"Millennial"
675,7.17620850822192,"Millennial"
676,6.78541417091441,"Millennial"
677,6.88570312420706,"Millennial"
678,6.80541953596559,"Millennial"
679,6.91343698828818,"Millennial"
680,8.05405621334381,"Millennial"
681,7.191667320128,"Millennial"
682,6.84364522304382,"Millennial"
684,7.94985394560516,"Millennial"
685,7.95348888953816,"Millennial"
686,6.85689622380436,"Millennial"
687,6.88313009681493,"Millennial"
688,7.06921723685078,"Millennial"
689,6.8185005944137,"Millennial"
690,7.12736912412655,"Millennial"
691,6.94536613875435,"Millennial"
692,7.99049061885533,"Millennial"
693,6.95485870245355,"Millennial"
694,6.8887670503592,"Millennial"
695,6.93397844765094,"Millennial"
696,7.2035343895224,"Millennial"
697,7.60276826319776,"Millennial"
698,6.83042842954749,"Millennial"
699,7.6954396149503,"Millennial"
700,6.73740694743016,"Millennial"
701,6.91444603770095,"Millennial"
702,6.76483404544736,"Millennial"
703,7.0604122741198,"Millennial"
704,7.10430623884381,"Millennial"
706,7.65442396529843,"Millennial"
707,8.13969388619565,"Millennial"
708,6.32494851771143,"Millennial"
709,11.432146552346,"Millennial"
710,11.5053573016523,"Millennial"
711,11.7654339880316,"Millennial"
712,10.8686220240925,"Millennial"
713,11.6613479723853,"Millennial"
714,10.8182266072805,"Millennial"
716,11.4290603195493,"Millennial"
717,10.7897346009491,"Millennial"
718,11.5278859862634,"Millennial"
719,11.907090854618,"Millennial"
720,11.6816552393797,"Millennial"
721,11.4314246929772,"Millennial"
722,11.5514467538253,"Millennial"
723,11.7696479160887,"Millennial"
724,11.8411036747093,"Millennial"
725,12.3157338000831,"Millennial"
726,10.8176581218475,"Millennial"
727,12.1820047225838,"Millennial"
728,11.7305521416496,"Millennial"
729,11.6199298672475,"Millennial"
730,12.2989523267103,"Millennial"
731,12.0472139836219,"Millennial"
732,12.1102816196984,"Millennial"
733,11.8538376940622,"Millennial"
734,10.1845707965926,"Millennial"
735,10.9017118494766,"Millennial"
736,12.109478192444,"Millennial"
737,11.963122320768,"Millennial"
738,11.4590099413938,"Millennial"
739,11.7739450959677,"Millennial"
740,11.4095460222315,"Millennial"
741,12.1884149157109,"Millennial"
742,12.077586109796,"Millennial"
743,10.4156080676417,"Millennial"
744,12.2980264399797,"Millennial"
745,11.3751831280165,"Millennial"
746,12.3514508266093,"Millennial"
747,11.9870317651162,"Millennial"
748,11.9048420549668,"Millennial"
749,11.8032496835639,"Millennial"
750,10.8931590093873,"Millennial"
751,10.1802023838224,"Millennial"
752,12.4058277917457,"Millennial"
753,12.1048278010401,"Millennial"
754,10.9942648527365,"Millennial"
755,11.1366895287998,"Millennial"
756,10.2318305460397,"Millennial"
757,11.9314195206933,"Millennial"
758,11.6305722429214,"Millennial"
759,11.5343123841866,"Millennial"
760,11.7358261458036,"Millennial"
761,11.9283945724133,"Millennial"
762,11.8370822811957,"Millennial"
763,11.7799585605035,"Millennial"
764,11.6944105017099,"Millennial"
765,11.9429916701561,"Millennial"
766,11.8396991407217,"Millennial"
767,11.6409167032907,"Millennial"
768,9.60271484484289,"Millennial"
769,12.1226969386572,"Millennial"
770,12.1480728371281,"Millennial"
771,12.2171273445079,"Millennial"
772,11.9696718188993,"Millennial"
773,11.9601052818346,"Millennial"
774,11.858993935435,"Millennial"
775,12.3155061072181,"Millennial"
776,12.0960753453103,"Millennial"
777,11.2848145255272,"Millennial"
778,12.0700862189356,"Millennial"
779,12.228261711201,"Millennial"
780,12.0649073696234,"Millennial"
781,12.5230727906679,"Millennial"
782,12.095663129201,"Millennial"
783,12.1354733049776,"Millennial"
784,12.4045680151431,"Millennial"
785,12.2634502153067,"Millennial"
786,11.8457874467927,"Millennial"
787,11.7537429459139,"Millennial"
788,11.1475376896584,"Millennial"
789,11.3948615558792,"Millennial"
790,9.94441476512598,"Millennial"
791,11.8055038552065,"Millennial"
792,11.4025212281315,"Millennial"
793,10.4093561581386,"Millennial"
794,12.4379735303763,"Millennial"
795,11.656867188711,"Millennial"
796,11.4575323317833,"Millennial"
797,12.4793977046999,"Millennial"
798,12.0356817135319,"Millennial"
799,11.9141660042131,"Millennial"
800,11.9323139625489,"Millennial"
801,12.181471806766,"Millennial"
802,11.3716262321195,"Millennial"
803,11.7183921887735,"Millennial"
804,11.5835361329612,"Millennial"
805,11.7421531494049,"Millennial"
806,12.2476657372319,"Millennial"
807,12.3870898217427,"Millennial"
808,11.8177592484585,"Millennial"
809,12.2056970722204,"Millennial"
810,11.2142266086907,"Millennial"
811,11.9031972869905,"Millennial"
812,1.17035779412477e-06,"Millennial"
813,5.8348759533952e-11,"Millennial"
814,0,"Millennial"
815,0.150306961467752,"Millennial"
816,3.51441467920162e-10,"Millennial"
817,1.74531099170948e-11,"Millennial"
818,2.64318261558282e-10,"Millennial"
819,0,"Millennial"
820,0,"Millennial"
821,0,"Millennial"
822,0,"Millennial"
823,2.17614029089454e-19,"Millennial"
824,0.218605217954127,"Millennial"
825,3.79931735534843,"Millennial"
826,3.96279530500127,"Millennial"
827,3.6638421054014,"Millennial"
828,4.22702232171761,"Millennial"
829,3.96410732840724,"Millennial"
830,3.50989834819389,"Millennial"
831,3.93542408858025,"Millennial"
832,0.0944128894214349,"Millennial"
833,8.5135008676756e-07,"Millennial"
835,1.49472141207906e-06,"Millennial"
836,4.44848680546613,"Millennial"
837,4.27235907127116,"Millennial"
838,3.79677545020542,"Millennial"
839,3.06577425208115,"Millennial"
840,3.24293081580673,"Millennial"
841,2.98743238352978,"Millennial"
842,3.4951848220023,"Millennial"
843,3.15227232267918,"Millennial"
844,9.06898589232056,"Millennial"
845,9.10126181258488,"Millennial"
846,9.82714583176225,"Millennial"
847,8.10884691420205,"Millennial"
848,9.36008271641529,"Millennial"
849,8.37055040679595,"Millennial"
850,5.30639676750801,"Millennial"
851,5.40662117365417,"Millennial"
852,5.51188500464352,"Millennial"
853,5.08495688929983,"Millennial"
854,4.38532098254784,"Millennial"
855,4.62138974605863,"Millennial"
856,4.7007396400621,"Millennial"
857,4.36404126667411,"Millennial"
858,4.7194336683895,"Millennial"
859,9.28113829694435,"Millennial"
860,9.69418705894036,"Millennial"
861,10.4177468749168,"Millennial"
863,9.57206272551378,"Millennial"
864,8.72723457062683,"Millennial"
865,9.17427769984891,"Millennial"
866,8.83686010785407,"Millennial"
867,10.5221124588717,"Millennial"
868,10.1738651174899,"Millennial"
869,11.0128831234443,"Millennial"
870,10.1314198361747,"Millennial"
871,10.2434014378497,"Millennial"
872,10.4837326624011,"Millennial"
873,10.2896651768757,"Millennial"
874,10.8305748641806,"Millennial"
875,10.4869905826634,"Millennial"
876,11.1613087913914,"Millennial"
877,10.1196207725158,"Millennial"
878,10.51213773407,"Millennial"
879,9.99390451268358,"Millennial"
880,9.83141262951037,"Millennial"
881,8.01847976418798,"Millennial"
882,7.89911014551182,"Millennial"
883,7.32249747329635,"Millennial"
884,7.63667275466556,"Millennial"
885,7.92122340486337,"Millennial"
886,5.40252664887797,"Millennial"
887,7.0248064421278,"Millennial"
888,6.59928908016289,"Millennial"
889,7.20165344881639,"Millennial"
890,7.98061535394317,"Millennial"
891,6.40617551993031,"Millennial"
892,4.14225367088625,"Millennial"
893,7.27006192833496,"Millennial"
894,6.34805049030463,"Millennial"
895,5.14216253408791,"Millennial"
896,2.24088177315929,"Millennial"
897,3.2416821634281,"Millennial"
898,4.28484120217377,"Millennial"
899,2.79344491631845,"Millennial"
900,2.55981996649702,"Millennial"
901,3.20200316050463,"Millennial"
902,2.25076425605008,"Millennial"
903,4.16161917901768,"Millennial"
905,4.78167548134536,"Millennial"
907,4.00580173711997,"Millennial"
908,5.95772145597841,"Millennial"
909,5.66369906858373,"Millennial"
910,4.76342203821475,"Millennial"
911,3.91818190250206,"Millennial"
913,9.95663349361884,"Millennial"
914,10.3890021188326,"Millennial"
915,10.3146364536267,"Millennial"
916,4.94885833277841,"Millennial"
917,5.07734722795181,"Millennial"
919,7.14124707682935,"Millennial"
920,4.37965631533305,"Millennial"
921,6.1870900123688,"Millennial"
922,6.93513296829974,"Millennial"
923,6.44335533107815,"Millennial"
924,7.68648412382745,"Millennial"
925,9.77115893488943,"Millennial"
926,8.27603141725044,"Millennial"
928,8.16447320917336,"Millennial"
929,8.39884012796473,"Millennial"
930,7.56900322836587,"Millennial"
931,8.70338337014134,"Millennial"
932,7.42738125294669,"Millennial"
933,8.41698796157864,"Millennial"
934,9.18463453519075,"Millennial"
935,8.93004334540481,"Millennial"
936,7.50816902535528,"Millennial"
937,9.02262191168099,"Millennial"
938,7.39953752364867,"Millennial"
939,7.8702963121415,"Millennial"
940,7.21147974833524,"Millennial"
941,8.94505719306864,"Millennial"
942,8.22549017917481,"Millennial"
943,8.70187928232218,"Millennial"
944,8.55619540620414,"Millennial"
945,7.62280183987994,"Millennial"
946,9.38080644389566,"Millennial"
947,8.77876074681913,"Millennial"
948,8.61768260559901,"Millennial"
949,8.86763182564047,"Millennial"
950,7.89980298940185,"Millennial"
951,9.17708836256565,"Millennial"
952,8.6114333905366,"Millennial"
953,8.33726709634944,"Millennial"
955,8.41337962392828,"Millennial"
956,9.16697136839633,"Millennial"
957,9.27912128675982,"Millennial"
958,8.95291863816012,"Millennial"
959,8.85040212047023,"Millennial"
960,9.69474566943603,"Millennial"
961,8.67026216920362,"Millennial"
962,8.83697113002318,"Millennial"
963,8.3067013078415,"Millennial"
964,8.58404638937772,"Millennial"
965,9.58958174802255,"Millennial"
966,9.52514082608657,"Millennial"
967,9.87239599021703,"Millennial"
968,9.70523842903103,"Millennial"
970,9.93457879060038,"Millennial"
971,9.74193189838864,"Millennial"
972,10.0957822060164,"Millennial"
973,9.88802445699788,"Millennial"
974,9.95231344933972,"Millennial"
975,10.3026881079889,"Millennial"
976,10.1151050865829,"Millennial"
978,10.2903715614065,"Millennial"
979,10.0754634796689,"Millennial"
980,9.25659533681201,"Millennial"
981,8.56850168347471,"Millennial"
982,9.69830847283582,"Millennial"
984,8.45332955683353,"Millennial"
1,1.7688,"Observed"
2,3.5108,"Observed"
3,1.768,"Observed"
4,1.3824,"Observed"
5,2.6598,"Observed"
6,2.842,"Observed"
7,2.8116,"Observed"
8,3.416,"Observed"
9,2.145,"Observed"
10,1.5288,"Observed"
11,5.5282,"Observed"
12,5.217,"Observed"
13,5.2136,"Observed"
14,3.2928,"Observed"
15,1.5264,"Observed"
16,8.3022,"Observed"
17,2.5208,"Observed"
18,3.3232,"Observed"
19,1.421,"Observed"
20,1.6576,"Observed"
21,0.87,"Observed"
22,0.986,"Observed"
23,1.6992,"Observed"
24,4.4892,"Observed"
25,2.3408,"Observed"
26,3.3798,"Observed"
27,5.8624,"Observed"
28,2.1754,"Observed"
29,5.4312,"Observed"
30,2.233,"Observed"
31,2.6384,"Observed"
32,6.864,"Observed"
33,6.016,"Observed"
34,7.398,"Observed"
35,8.19,"Observed"
36,4.8246,"Observed"
37,2.8016,"Observed"
38,5.1992,"Observed"
39,2.6132,"Observed"
40,1.6416,"Observed"
41,2.7832,"Observed"
42,2.744,"Observed"
43,1.9738,"Observed"
44,1.798,"Observed"
45,3.1392,"Observed"
46,1.2212,"Observed"
47,1.988,"Observed"
48,1.9162,"Observed"
49,1.0152,"Observed"
50,2.4104,"Observed"
51,2.3254,"Observed"
52,1.0728,"Observed"
53,1.359,"Observed"
54,2.01,"Observed"
55,1.568,"Observed"
56,3.8086,"Observed"
57,2.912,"Observed"
58,2.044,"Observed"
59,1.148,"Observed"
